date,station,boarding,alighting,total,day_of_week,is_weekend,is_holiday,month,year,covid_dummy
2021-09-02,홍대입구,42535.0,44201.0,86736.0,3,0,0,9,2021,1
2021-09-02,강남,72762.0,70497.0,143259.0,3,0,0,9,2021,1
2021-09-02,신도림,43654.0,42331.0,85985.0,3,0,0,9,2021,1
2021-09-03,홍대입구,47559.0,50450.0,98009.0,4,0,0,9,2021,1
2021-09-03,강남,77548.0,75772.0,153320.0,4,0,0,9,2021,1
2021-09-03,잠실,61427.0,61104.0,122531.0,4,0,0,9,2021,1
2021-09-03,신도림,45257.0,44322.0,89579.0,4,0,0,9,2021,1
2021-09-04,신도림,34057.0,34356.0,68413.0,5,1,0,9,2021,1
2021-09-04,홍대입구,50402.0,54030.0,104432.0,5,1,0,9,2021,1
2021-09-04,잠실,52188.0,50031.0,102219.0,5,1,0,9,2021,1
2021-09-04,강남,51612.0,50735.0,102347.0,5,1,0,9,2021,1
2021-09-05,신도림,23446.0,23620.0,47066.0,6,1,0,9,2021,1
2021-09-05,홍대입구,38652.0,39131.0,77783.0,6,1,0,9,2021,1
2021-09-05,잠실,37612.0,35338.0,72950.0,6,1,0,9,2021,1
2021-09-05,강남,29479.0,28115.0,57594.0,6,1,0,9,2021,1
2021-09-06,강남,74814.0,71675.0,146489.0,0,0,0,9,2021,1
2021-09-06,신도림,43150.0,41392.0,84542.0,0,0,0,9,2021,1
2021-09-06,홍대입구,41634.0,41758.0,83392.0,0,0,0,9,2021,1
2021-09-06,잠실,55435.0,54840.0,110275.0,0,0,0,9,2021,1
2021-09-07,신도림,42123.0,40817.0,82940.0,1,0,0,9,2021,1
2021-09-07,홍대입구,38787.0,39694.0,78481.0,1,0,0,9,2021,1
2021-09-07,잠실,52013.0,52687.0,104700.0,1,0,0,9,2021,1
2021-09-07,강남,71507.0,69675.0,141182.0,1,0,0,9,2021,1
2021-09-08,강남,74669.0,72850.0,147519.0,2,0,0,9,2021,1
2021-09-08,신도림,44612.0,43442.0,88054.0,2,0,0,9,2021,1
2021-09-08,홍대입구,43866.0,45693.0,89559.0,2,0,0,9,2021,1
2021-09-08,잠실,57968.0,57591.0,115559.0,2,0,0,9,2021,1
2021-09-09,강남,73770.0,71978.0,145748.0,3,0,0,9,2021,1
2021-09-09,신도림,44692.0,43601.0,88293.0,3,0,0,9,2021,1
2021-09-09,홍대입구,44280.0,45788.0,90068.0,3,0,0,9,2021,1
2021-09-09,잠실,57152.0,57192.0,114344.0,3,0,0,9,2021,1
2021-09-10,강남,77659.0,76065.0,153724.0,4,0,0,9,2021,1
2021-09-10,신도림,46453.0,45793.0,92246.0,4,0,0,9,2021,1
2021-09-10,홍대입구,49094.0,51831.0,100925.0,4,0,0,9,2021,1
2021-09-10,잠실,61479.0,61685.0,123164.0,4,0,0,9,2021,1
2021-09-11,신도림,35847.0,35862.0,71709.0,5,1,0,9,2021,1
2021-09-11,홍대입구,54257.0,57135.0,111392.0,5,1,0,9,2021,1
2021-09-11,강남,53623.0,52947.0,106570.0,5,1,0,9,2021,1
2021-09-11,잠실,53510.0,50813.0,104323.0,5,1,0,9,2021,1
2021-09-12,강남,30940.0,29417.0,60357.0,6,1,0,9,2021,1
2021-09-12,홍대입구,43492.0,44064.0,87556.0,6,1,0,9,2021,1
2021-09-12,잠실,39566.0,37352.0,76918.0,6,1,0,9,2021,1
2021-09-12,신도림,24820.0,24760.0,49580.0,6,1,0,9,2021,1
2021-09-13,강남,74731.0,72795.0,147526.0,0,0,0,9,2021,1
2021-09-13,홍대입구,42622.0,43928.0,86550.0,0,0,0,9,2021,1
2021-09-13,신도림,44129.0,42823.0,86952.0,0,0,0,9,2021,1
2021-09-13,잠실,56562.0,56554.0,113116.0,0,0,0,9,2021,1
2021-09-14,홍대입구,43514.0,45179.0,88693.0,1,0,0,9,2021,1
2021-09-14,신도림,43957.0,42696.0,86653.0,1,0,0,9,2021,1
2021-09-14,강남,75896.0,74127.0,150023.0,1,0,0,9,2021,1
2021-09-14,잠실,58319.0,58012.0,116331.0,1,0,0,9,2021,1
2021-09-15,강남,76853.0,74906.0,151759.0,2,0,0,9,2021,1
2021-09-15,잠실,60711.0,60132.0,120843.0,2,0,0,9,2021,1
2021-09-15,홍대입구,45766.0,47324.0,93090.0,2,0,0,9,2021,1
2021-09-15,신도림,45581.0,44562.0,90143.0,2,0,0,9,2021,1
2021-09-16,신도림,45684.0,44716.0,90400.0,3,0,0,9,2021,1
2021-09-16,잠실,59968.0,59963.0,119931.0,3,0,0,9,2021,1
2021-09-16,홍대입구,45984.0,47439.0,93423.0,3,0,0,9,2021,1
2021-09-16,강남,77160.0,74991.0,152151.0,3,0,0,9,2021,1
2021-09-17,신도림,46705.0,46332.0,93037.0,4,0,0,9,2021,1
2021-09-17,잠실,62067.0,62173.0,124240.0,4,0,0,9,2021,1
2021-09-17,홍대입구,50592.0,53496.0,104088.0,4,0,0,9,2021,1
2021-09-17,강남,78377.0,77124.0,155501.0,4,0,0,9,2021,1
2021-09-18,잠실,47144.0,45719.0,92863.0,5,1,0,9,2021,1
2021-09-18,신도림,29968.0,29518.0,59486.0,5,1,0,9,2021,1
2021-09-18,강남,45511.0,45410.0,90921.0,5,1,0,9,2021,1
2021-09-18,홍대입구,47689.0,49695.0,97384.0,5,1,0,9,2021,1
2021-09-19,신도림,20972.0,20575.0,41547.0,6,1,0,9,2021,1
2021-09-19,잠실,36356.0,35074.0,71430.0,6,1,0,9,2021,1
2021-09-19,홍대입구,35828.0,36299.0,72127.0,6,1,0,9,2021,1
2021-09-19,강남,25909.0,25349.0,51258.0,6,1,0,9,2021,1
2021-09-20,강남,19681.0,18871.0,38552.0,0,0,1,9,2021,1
2021-09-20,신도림,16215.0,16089.0,32304.0,0,0,1,9,2021,1
2021-09-20,잠실,29998.0,29059.0,59057.0,0,0,1,9,2021,1
2021-09-20,홍대입구,27825.0,27860.0,55685.0,0,0,1,9,2021,1
2021-09-21,홍대입구,19594.0,21896.0,41490.0,1,0,1,9,2021,1
2021-09-21,강남,12740.0,12716.0,25456.0,1,0,1,9,2021,1
2021-09-21,잠실,23455.0,21379.0,44834.0,1,0,1,9,2021,1
2021-09-21,신도림,12325.0,12906.0,25231.0,1,0,1,9,2021,1
2021-09-22,강남,25105.0,24684.0,49789.0,2,0,1,9,2021,1
2021-09-22,잠실,38010.0,35468.0,73478.0,2,0,1,9,2021,1
2021-09-22,신도림,18815.0,19258.0,38073.0,2,0,1,9,2021,1
2021-09-22,홍대입구,33815.0,36309.0,70124.0,2,0,1,9,2021,1
2021-09-23,신도림,41905.0,40923.0,82828.0,3,0,0,9,2021,1
2021-09-23,홍대입구,43130.0,45695.0,88825.0,3,0,0,9,2021,1
2021-09-23,강남,70212.0,68455.0,138667.0,3,0,0,9,2021,1
2021-09-23,잠실,55696.0,55902.0,111598.0,3,0,0,9,2021,1
2021-09-24,홍대입구,48103.0,51491.0,99594.0,4,0,0,9,2021,1
2021-09-24,잠실,61937.0,61319.0,123256.0,4,0,0,9,2021,1
2021-09-24,신도림,44745.0,44341.0,89086.0,4,0,0,9,2021,1
2021-09-24,강남,76923.0,75508.0,152431.0,4,0,0,9,2021,1
2021-09-25,신도림,33781.0,33650.0,67431.0,5,1,0,9,2021,1
2021-09-25,강남,52434.0,51433.0,103867.0,5,1,0,9,2021,1
2021-09-25,홍대입구,48935.0,52770.0,101705.0,5,1,0,9,2021,1
2021-09-25,잠실,51558.0,48887.0,100445.0,5,1,0,9,2021,1
2021-09-26,신도림,22692.0,22947.0,45639.0,6,1,0,9,2021,1
2021-09-26,강남,29143.0,28016.0,57159.0,6,1,0,9,2021,1
2021-09-26,홍대입구,37124.0,37426.0,74550.0,6,1,0,9,2021,1
2021-09-26,잠실,37329.0,34938.0,72267.0,6,1,0,9,2021,1
2021-09-27,잠실,56715.0,56821.0,113536.0,0,0,0,9,2021,1
2021-09-27,신도림,43825.0,42422.0,86247.0,0,0,0,9,2021,1
2021-09-27,강남,75404.0,73598.0,149002.0,0,0,0,9,2021,1
2021-09-27,홍대입구,41612.0,42696.0,84308.0,0,0,0,9,2021,1
2021-09-28,강남,75864.0,73468.0,149332.0,1,0,0,9,2021,1
2021-09-28,잠실,57839.0,57177.0,115016.0,1,0,0,9,2021,1
2021-09-28,홍대입구,42478.0,43484.0,85962.0,1,0,0,9,2021,1
2021-09-28,신도림,43836.0,42580.0,86416.0,1,0,0,9,2021,1
2021-09-29,잠실,54628.0,54871.0,109499.0,2,0,0,9,2021,1
2021-09-29,강남,72702.0,71132.0,143834.0,2,0,0,9,2021,1
2021-09-29,신도림,42995.0,41734.0,84729.0,2,0,0,9,2021,1
2021-09-29,홍대입구,40822.0,42541.0,83363.0,2,0,0,9,2021,1
2021-09-30,잠실,60114.0,59998.0,120112.0,3,0,0,9,2021,1
2021-09-30,강남,75278.0,73606.0,148884.0,3,0,0,9,2021,1
2021-09-30,신도림,44952.0,44128.0,89080.0,3,0,0,9,2021,1
2021-09-30,홍대입구,44733.0,46403.0,91136.0,3,0,0,9,2021,1
2021-10-01,홍대입구,50464.0,52404.0,102868.0,4,0,0,10,2021,1
2021-10-01,신도림,46173.0,45200.0,91373.0,4,0,0,10,2021,1
2021-10-01,잠실,63437.0,63001.0,126438.0,4,0,0,10,2021,1
2021-10-01,강남,80219.0,78259.0,158478.0,4,0,0,10,2021,1
2021-10-02,잠실,55475.0,52828.0,108303.0,5,1,0,10,2021,1
2021-10-02,강남,52868.0,52299.0,105167.0,5,1,0,10,2021,1
2021-10-02,신도림,35293.0,35479.0,70772.0,5,1,0,10,2021,1
2021-10-02,홍대입구,52207.0,55757.0,107964.0,5,1,0,10,2021,1
2021-10-03,강남,31137.0,30519.0,61656.0,6,1,1,10,2021,1
2021-10-03,신도림,26085.0,25984.0,52069.0,6,1,1,10,2021,1
2021-10-03,잠실,43771.0,41039.0,84810.0,6,1,1,10,2021,1
2021-10-03,홍대입구,43475.0,44586.0,88061.0,6,1,1,10,2021,1
2021-10-04,신도림,26524.0,26121.0,52645.0,0,0,1,10,2021,1
2021-10-04,잠실,41128.0,39292.0,80420.0,0,0,1,10,2021,1
2021-10-04,강남,41107.0,39943.0,81050.0,0,0,1,10,2021,1
2021-10-04,홍대입구,38417.0,38658.0,77075.0,0,0,1,10,2021,1
2021-10-05,신도림,44663.0,43562.0,88225.0,1,0,0,10,2021,1
2021-10-05,잠실,57485.0,57183.0,114668.0,1,0,0,10,2021,1
2021-10-05,강남,76411.0,74720.0,151131.0,1,0,0,10,2021,1
2021-10-05,홍대입구,42138.0,43023.0,85161.0,1,0,0,10,2021,1
2021-10-06,홍대입구,42386.0,43887.0,86273.0,2,0,0,10,2021,1
2021-10-06,잠실,57608.0,57422.0,115030.0,2,0,0,10,2021,1
2021-10-06,강남,75598.0,74152.0,149750.0,2,0,0,10,2021,1
2021-10-06,신도림,44592.0,43527.0,88119.0,2,0,0,10,2021,1
2021-10-07,잠실,58837.0,59045.0,117882.0,3,0,0,10,2021,1
2021-10-07,홍대입구,43948.0,45751.0,89699.0,3,0,0,10,2021,1
2021-10-07,강남,75373.0,74229.0,149602.0,3,0,0,10,2021,1
2021-10-07,신도림,44967.0,43920.0,88887.0,3,0,0,10,2021,1
2021-10-08,신도림,46969.0,46406.0,93375.0,4,0,0,10,2021,1
2021-10-08,강남,81038.0,79857.0,160895.0,4,0,0,10,2021,1
2021-10-08,홍대입구,49257.0,52884.0,102141.0,4,0,0,10,2021,1
2021-10-08,잠실,63617.0,63455.0,127072.0,4,0,0,10,2021,1
2021-10-09,강남,45442.0,45107.0,90549.0,5,1,1,10,2021,1
2021-10-09,홍대입구,55233.0,58820.0,114053.0,5,1,1,10,2021,1
2021-10-09,잠실,56248.0,53641.0,109889.0,5,1,1,10,2021,1
2021-10-09,신도림,35502.0,35873.0,71375.0,5,1,1,10,2021,1
2021-10-10,신도림,25825.0,25778.0,51603.0,6,1,0,10,2021,1
2021-10-10,잠실,43430.0,40189.0,83619.0,6,1,0,10,2021,1
2021-10-10,홍대입구,44911.0,44858.0,89769.0,6,1,0,10,2021,1
2021-10-10,강남,31152.0,30307.0,61459.0,6,1,0,10,2021,1
2021-10-11,잠실,46738.0,43539.0,90277.0,0,0,1,10,2021,1
2021-10-11,홍대입구,42619.0,43122.0,85741.0,0,0,1,10,2021,1
2021-10-11,강남,42588.0,41265.0,83853.0,0,0,1,10,2021,1
2021-10-11,신도림,28582.0,28497.0,57079.0,0,0,1,10,2021,1
2021-10-12,신도림,44521.0,43461.0,87982.0,1,0,0,10,2021,1
2021-10-12,강남,77263.0,75319.0,152582.0,1,0,0,10,2021,1
2021-10-12,잠실,60017.0,60351.0,120368.0,1,0,0,10,2021,1
2021-10-12,홍대입구,43149.0,44720.0,87869.0,1,0,0,10,2021,1
2021-10-13,신도림,46291.0,45560.0,91851.0,2,0,0,10,2021,1
2021-10-13,강남,78117.0,75978.0,154095.0,2,0,0,10,2021,1
2021-10-13,잠실,61605.0,61944.0,123549.0,2,0,0,10,2021,1
2021-10-13,홍대입구,45217.0,47347.0,92564.0,2,0,0,10,2021,1
2021-10-14,홍대입구,44548.0,46855.0,91403.0,3,0,0,10,2021,1
2021-10-14,잠실,61079.0,60870.0,121949.0,3,0,0,10,2021,1
2021-10-14,강남,77110.0,75528.0,152638.0,3,0,0,10,2021,1
2021-10-14,신도림,46381.0,45348.0,91729.0,3,0,0,10,2021,1
2021-10-15,신도림,47407.0,47115.0,94522.0,4,0,0,10,2021,1
2021-10-15,홍대입구,49345.0,52829.0,102174.0,4,0,0,10,2021,1
2021-10-15,잠실,64528.0,64115.0,128643.0,4,0,0,10,2021,1
2021-10-15,강남,80757.0,79471.0,160228.0,4,0,0,10,2021,1
2021-10-16,잠실,59481.0,56888.0,116369.0,5,1,0,10,2021,1
2021-10-16,홍대입구,56503.0,58125.0,114628.0,5,1,0,10,2021,1
2021-10-16,강남,56982.0,56416.0,113398.0,5,1,0,10,2021,1
2021-10-16,신도림,39613.0,39667.0,79280.0,5,1,0,10,2021,1
2021-10-17,강남,31812.0,30617.0,62429.0,6,1,0,10,2021,1
2021-10-17,홍대입구,40576.0,40377.0,80953.0,6,1,0,10,2021,1
2021-10-17,신도림,25865.0,26181.0,52046.0,6,1,0,10,2021,1
2021-10-17,잠실,44553.0,41612.0,86165.0,6,1,0,10,2021,1
2021-10-18,강남,75174.0,73454.0,148628.0,0,0,0,10,2021,1
2021-10-18,홍대입구,42688.0,43746.0,86434.0,0,0,0,10,2021,1
2021-10-18,신도림,43328.0,42124.0,85452.0,0,0,0,10,2021,1
2021-10-18,잠실,57103.0,57169.0,114272.0,0,0,0,10,2021,1
2021-10-19,잠실,61903.0,62122.0,124025.0,1,0,0,10,2021,1
2021-10-19,강남,76177.0,74344.0,150521.0,1,0,0,10,2021,1
2021-10-19,신도림,45417.0,44750.0,90167.0,1,0,0,10,2021,1
2021-10-19,홍대입구,43542.0,44687.0,88229.0,1,0,0,10,2021,1
2021-10-20,강남,77819.0,75724.0,153543.0,2,0,0,10,2021,1
2021-10-20,신도림,46932.0,46043.0,92975.0,2,0,0,10,2021,1
2021-10-20,잠실,62964.0,62629.0,125593.0,2,0,0,10,2021,1
2021-10-20,홍대입구,45507.0,47418.0,92925.0,2,0,0,10,2021,1
2021-10-21,잠실,63411.0,63262.0,126673.0,3,0,0,10,2021,1
2021-10-21,신도림,47004.0,46006.0,93010.0,3,0,0,10,2021,1
2021-10-21,홍대입구,46038.0,48059.0,94097.0,3,0,0,10,2021,1
2021-10-21,강남,77360.0,75741.0,153101.0,3,0,0,10,2021,1
2021-10-22,신도림,48422.0,48193.0,96615.0,4,0,0,10,2021,1
2021-10-22,잠실,68633.0,67789.0,136422.0,4,0,0,10,2021,1
2021-10-22,홍대입구,52811.0,55769.0,108580.0,4,0,0,10,2021,1
2021-10-22,강남,82697.0,81299.0,163996.0,4,0,0,10,2021,1
2021-10-23,잠실,64989.0,61557.0,126546.0,5,1,0,10,2021,1
2021-10-23,신도림,40268.0,40546.0,80814.0,5,1,0,10,2021,1
2021-10-23,강남,57308.0,57246.0,114554.0,5,1,0,10,2021,1
2021-10-23,홍대입구,60260.0,64158.0,124418.0,5,1,0,10,2021,1
2021-10-24,잠실,48901.0,45286.0,94187.0,6,1,0,10,2021,1
2021-10-24,신도림,28408.0,28787.0,57195.0,6,1,0,10,2021,1
2021-10-24,강남,33739.0,32249.0,65988.0,6,1,0,10,2021,1
2021-10-24,홍대입구,44831.0,44711.0,89542.0,6,1,0,10,2021,1
2021-10-25,신도림,45618.0,44189.0,89807.0,0,0,0,10,2021,1
2021-10-25,잠실,61944.0,61990.0,123934.0,0,0,0,10,2021,1
2021-10-25,강남,77152.0,75743.0,152895.0,0,0,0,10,2021,1
2021-10-25,홍대입구,44334.0,45537.0,89871.0,0,0,0,10,2021,1
2021-10-26,강남,79681.0,78083.0,157764.0,1,0,0,10,2021,1
2021-10-26,잠실,65101.0,64937.0,130038.0,1,0,0,10,2021,1
2021-10-26,홍대입구,46260.0,47808.0,94068.0,1,0,0,10,2021,1
2021-10-26,신도림,46508.0,45588.0,92096.0,1,0,0,10,2021,1
2021-10-27,신도림,48444.0,47704.0,96148.0,2,0,0,10,2021,1
2021-10-27,강남,80813.0,78662.0,159475.0,2,0,0,10,2021,1
2021-10-27,잠실,66935.0,66607.0,133542.0,2,0,0,10,2021,1
2021-10-27,홍대입구,48439.0,50054.0,98493.0,2,0,0,10,2021,1
2021-10-28,신도림,47900.0,47327.0,95227.0,3,0,0,10,2021,1
2021-10-28,홍대입구,49901.0,51649.0,101550.0,3,0,0,10,2021,1
2021-10-28,강남,80330.0,78605.0,158935.0,3,0,0,10,2021,1
2021-10-28,잠실,68077.0,67312.0,135389.0,3,0,0,10,2021,1
2021-10-29,홍대입구,56048.0,59757.0,115805.0,4,0,0,10,2021,1
2021-10-29,잠실,71828.0,71850.0,143678.0,4,0,0,10,2021,1
2021-10-29,신도림,49294.0,49022.0,98316.0,4,0,0,10,2021,1
2021-10-29,강남,84655.0,84011.0,168666.0,4,0,0,10,2021,1
2021-10-30,홍대입구,64173.0,69749.0,133922.0,5,1,0,10,2021,1
2021-10-30,잠실,69975.0,66688.0,136663.0,5,1,0,10,2021,1
2021-10-30,강남,60381.0,60378.0,120759.0,5,1,0,10,2021,1
2021-10-30,신도림,41644.0,42476.0,84120.0,5,1,0,10,2021,1
2021-10-31,잠실,54985.0,50559.0,105544.0,6,1,0,10,2021,1
2021-10-31,홍대입구,51690.0,51428.0,103118.0,6,1,0,10,2021,1
2021-10-31,강남,35888.0,34675.0,70563.0,6,1,0,10,2021,1
2021-10-31,신도림,28880.0,29664.0,58544.0,6,1,0,10,2021,1
2021-11-01,신도림,46201.0,45502.0,91703.0,0,0,0,11,2021,1
2021-11-01,강남,77095.0,77542.0,154637.0,0,0,0,11,2021,1
2021-11-01,잠실,63586.0,63679.0,127265.0,0,0,0,11,2021,1
2021-11-01,홍대입구,45737.0,48427.0,94164.0,0,0,0,11,2021,1
2021-11-02,신도림,48317.0,47470.0,95787.0,1,0,0,11,2021,1
2021-11-02,잠실,65682.0,65419.0,131101.0,1,0,0,11,2021,1
2021-11-02,강남,79761.0,79635.0,159396.0,1,0,0,11,2021,1
2021-11-02,홍대입구,47136.0,49692.0,96828.0,1,0,0,11,2021,1
2021-11-03,신도림,48239.0,47504.0,95743.0,2,0,0,11,2021,1
2021-11-03,잠실,68127.0,68280.0,136407.0,2,0,0,11,2021,1
2021-11-03,강남,82299.0,82006.0,164305.0,2,0,0,11,2021,1
2021-11-03,홍대입구,48806.0,52159.0,100965.0,2,0,0,11,2021,1
2021-11-04,신도림,47723.0,47657.0,95380.0,3,0,0,11,2021,1
2021-11-04,잠실,67738.0,67916.0,135654.0,3,0,0,11,2021,1
2021-11-04,강남,81911.0,81925.0,163836.0,3,0,0,11,2021,1
2021-11-04,홍대입구,49055.0,52490.0,101545.0,3,0,0,11,2021,1
2021-11-05,잠실,73768.0,73797.0,147565.0,4,0,0,11,2021,1
2021-11-05,강남,86937.0,89845.0,176782.0,4,0,0,11,2021,1
2021-11-05,신도림,50257.0,50638.0,100895.0,4,0,0,11,2021,1
2021-11-05,홍대입구,55704.0,63397.0,119101.0,4,0,0,11,2021,1
2021-11-06,홍대입구,61055.0,70358.0,131413.0,5,1,0,11,2021,1
2021-11-06,강남,60591.0,64409.0,125000.0,5,1,0,11,2021,1
2021-11-06,신도림,41727.0,42227.0,83954.0,5,1,0,11,2021,1
2021-11-06,잠실,70753.0,67285.0,138038.0,5,1,0,11,2021,1
2021-11-07,강남,35654.0,35479.0,71133.0,6,1,0,11,2021,1
2021-11-07,홍대입구,48166.0,48680.0,96846.0,6,1,0,11,2021,1
2021-11-07,잠실,52461.0,49225.0,101686.0,6,1,0,11,2021,1
2021-11-07,신도림,29452.0,29843.0,59295.0,6,1,0,11,2021,1
2021-11-08,강남,77570.0,77413.0,154983.0,0,0,0,11,2021,1
2021-11-08,홍대입구,42472.0,44125.0,86597.0,0,0,0,11,2021,1
2021-11-08,잠실,56494.0,58015.0,114509.0,0,0,0,11,2021,1
2021-11-08,신도림,44341.0,43698.0,88039.0,0,0,0,11,2021,1
2021-11-09,강남,81216.0,81060.0,162276.0,1,0,0,11,2021,1
2021-11-09,잠실,63342.0,63683.0,127025.0,1,0,0,11,2021,1
2021-11-09,홍대입구,45223.0,47598.0,92821.0,1,0,0,11,2021,1
2021-11-09,신도림,46256.0,45774.0,92030.0,1,0,0,11,2021,1
2021-11-10,잠실,67669.0,68335.0,136004.0,2,0,0,11,2021,1
2021-11-10,신도림,48833.0,48683.0,97516.0,2,0,0,11,2021,1
2021-11-10,홍대입구,49961.0,52695.0,102656.0,2,0,0,11,2021,1
2021-11-10,강남,84587.0,84480.0,169067.0,2,0,0,11,2021,1
2021-11-11,잠실,69667.0,70025.0,139692.0,3,0,0,11,2021,1
2021-11-11,홍대입구,52503.0,56251.0,108754.0,3,0,0,11,2021,1
2021-11-11,강남,84684.0,84623.0,169307.0,3,0,0,11,2021,1
2021-11-11,신도림,49512.0,49164.0,98676.0,3,0,0,11,2021,1
2021-11-12,강남,89317.0,92082.0,181399.0,4,0,0,11,2021,1
2021-11-12,잠실,73019.0,72900.0,145919.0,4,0,0,11,2021,1
2021-11-12,홍대입구,57887.0,65914.0,123801.0,4,0,0,11,2021,1
2021-11-12,신도림,50042.0,50537.0,100579.0,4,0,0,11,2021,1
2021-11-13,잠실,67050.0,64393.0,131443.0,5,1,0,11,2021,1
2021-11-13,강남,61857.0,65399.0,127256.0,5,1,0,11,2021,1
2021-11-13,신도림,41812.0,42474.0,84286.0,5,1,0,11,2021,1
2021-11-13,홍대입구,62614.0,71630.0,134244.0,5,1,0,11,2021,1
2021-11-14,강남,35726.0,35775.0,71501.0,6,1,0,11,2021,1
2021-11-14,신도림,30181.0,30247.0,60428.0,6,1,0,11,2021,1
2021-11-14,잠실,49688.0,46499.0,96187.0,6,1,0,11,2021,1
2021-11-14,홍대입구,48120.0,48022.0,96142.0,6,1,0,11,2021,1
2021-11-15,강남,81191.0,80776.0,161967.0,0,0,0,11,2021,1
2021-11-15,신도림,45741.0,45086.0,90827.0,0,0,0,11,2021,1
2021-11-15,잠실,65124.0,65830.0,130954.0,0,0,0,11,2021,1
2021-11-15,홍대입구,47250.0,49757.0,97007.0,0,0,0,11,2021,1
2021-11-16,강남,84026.0,82383.0,166409.0,1,0,0,11,2021,1
2021-11-16,잠실,66778.0,66482.0,133260.0,1,0,0,11,2021,1
2021-11-16,홍대입구,48391.0,51036.0,99427.0,1,0,0,11,2021,1
2021-11-16,신도림,48245.0,47621.0,95866.0,1,0,0,11,2021,1
2021-11-17,잠실,69018.0,69244.0,138262.0,2,0,0,11,2021,1
2021-11-17,홍대입구,50367.0,53467.0,103834.0,2,0,0,11,2021,1
2021-11-17,강남,83467.0,83214.0,166681.0,2,0,0,11,2021,1
2021-11-17,신도림,48955.0,48723.0,97678.0,2,0,0,11,2021,1
2021-11-18,홍대입구,51916.0,55509.0,107425.0,3,0,0,11,2021,1
2021-11-18,잠실,70111.0,69733.0,139844.0,3,0,0,11,2021,1
2021-11-18,신도림,48442.0,48145.0,96587.0,3,0,0,11,2021,1
2021-11-18,강남,82363.0,83235.0,165598.0,3,0,0,11,2021,1
2021-11-19,잠실,73943.0,73675.0,147618.0,4,0,0,11,2021,1
2021-11-19,강남,89195.0,92803.0,181998.0,4,0,0,11,2021,1
2021-11-19,신도림,49681.0,50068.0,99749.0,4,0,0,11,2021,1
2021-11-19,홍대입구,58159.0,66934.0,125093.0,4,0,0,11,2021,1
2021-11-20,잠실,64746.0,61778.0,126524.0,5,1,0,11,2021,1
2021-11-20,강남,62393.0,65968.0,128361.0,5,1,0,11,2021,1
2021-11-20,홍대입구,64178.0,73567.0,137745.0,5,1,0,11,2021,1
2021-11-20,신도림,41837.0,43031.0,84868.0,5,1,0,11,2021,1
2021-11-21,홍대입구,49496.0,48657.0,98153.0,6,1,0,11,2021,1
2021-11-21,강남,36846.0,36126.0,72972.0,6,1,0,11,2021,1
2021-11-21,잠실,47623.0,45380.0,93003.0,6,1,0,11,2021,1
2021-11-21,신도림,28342.0,28508.0,56850.0,6,1,0,11,2021,1
2021-11-22,신도림,46410.0,45454.0,91864.0,0,0,0,11,2021,1
2021-11-22,잠실,63912.0,64192.0,128104.0,0,0,0,11,2021,1
2021-11-22,강남,82649.0,81796.0,164445.0,0,0,0,11,2021,1
2021-11-22,홍대입구,48786.0,50475.0,99261.0,0,0,0,11,2021,1
2021-11-23,신도림,46866.0,46342.0,93208.0,1,0,0,11,2021,1
2021-11-23,잠실,66373.0,66173.0,132546.0,1,0,0,11,2021,1
2021-11-23,홍대입구,48475.0,51100.0,99575.0,1,0,0,11,2021,1
2021-11-23,강남,84958.0,84098.0,169056.0,1,0,0,11,2021,1
2021-11-24,홍대입구,49788.0,52634.0,102422.0,2,0,0,11,2021,1
2021-11-24,잠실,67270.0,67316.0,134586.0,2,0,0,11,2021,1
2021-11-24,강남,84831.0,84387.0,169218.0,2,0,0,11,2021,1
2021-11-24,신도림,48594.0,48066.0,96660.0,2,0,0,11,2021,1
2021-11-25,홍대입구,51748.0,54973.0,106721.0,3,0,0,11,2021,1
2021-11-25,강남,85434.0,85770.0,171204.0,3,0,0,11,2021,1
2021-11-25,잠실,69449.0,69372.0,138821.0,3,0,0,11,2021,1
2021-11-25,신도림,48406.0,48548.0,96954.0,3,0,0,11,2021,1
2021-11-26,잠실,73193.0,72841.0,146034.0,4,0,0,11,2021,1
2021-11-26,강남,90583.0,93604.0,184187.0,4,0,0,11,2021,1
2021-11-26,신도림,49928.0,50109.0,100037.0,4,0,0,11,2021,1
2021-11-26,홍대입구,56954.0,64613.0,121567.0,4,0,0,11,2021,1
2021-11-27,신도림,41001.0,41582.0,82583.0,5,1,0,11,2021,1
2021-11-27,잠실,65625.0,63482.0,129107.0,5,1,0,11,2021,1
2021-11-27,홍대입구,63451.0,71886.0,135337.0,5,1,0,11,2021,1
2021-11-27,강남,62641.0,65972.0,128613.0,5,1,0,11,2021,1
2021-11-28,신도림,28921.0,29233.0,58154.0,6,1,0,11,2021,1
2021-11-28,홍대입구,48702.0,48609.0,97311.0,6,1,0,11,2021,1
2021-11-28,잠실,49546.0,47343.0,96889.0,6,1,0,11,2021,1
2021-11-28,강남,36019.0,35870.0,71889.0,6,1,0,11,2021,1
2021-11-29,강남,80865.0,80992.0,161857.0,0,0,0,11,2021,1
2021-11-29,홍대입구,47364.0,49512.0,96876.0,0,0,0,11,2021,1
2021-11-29,신도림,45904.0,45066.0,90970.0,0,0,0,11,2021,1
2021-11-29,잠실,67378.0,68382.0,135760.0,0,0,0,11,2021,1
